Tweet Date,Sentence,Quote Count,Reply Count,Retweet Count,Favorite Count,Sentiment,English Translation
Wed Feb 21 09:40:05 +0000 2024,"BBCA king of IHSG 👑🤟 Ikutan kuy pindah saham ke Bluechip gratis, tis, tis!! 👇 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"BBCA king of IHSG 👑🤟 Follow me and move your shares to Bluechip for free, tis, tis!! 👇 [URL] [HASHTAGURL]"
Wed Feb 21 09:10:34 +0000 2024,"IHSG Turun Tipis usai BI Rate Tetap 6%, Saham BBCA-GOTO Lesu [URL]",0,0,0,0,Negative,"IHSG Down Thin after BI Rate Fixed 6%, BBCA-GOTO Stock Sluggish [URL]"
Wed Feb 21 08:14:05 +0000 2024,"[USERNAME] [USERNAME] hbd bca, bagi 2 lot saham dong",0,1,0,0,Positive,"[USERNAME] [USERNAME] hbd bca, bagi 2 lot saham dong"
Wed Feb 21 05:06:53 +0000 2024,"[USERNAME] [USERNAME] [USERNAME] Belajar skill dulu boss, anak owner BCA itu jadi direktur. Baca: JADI DIREKTUR Apa masyarakat komplain? Ga tuh, nyatanya saham bca masih naik kan dan layanan bca masih diterima sebagian besar masyarakat",0,2,0,1,Positive,"[USERNAME] [USERNAME] [USERNAME] Learn skills first boss, the son of the BCA owner became a director. Read: BECOME A DIRECTOR Are the people complaining? No, in fact BCA shares are still rising and BCA services are still accepted by the majority of the people"
Wed Feb 21 04:51:01 +0000 2024,"[USERNAME] [USERNAME] Ini sirik namanya bos, hidup itu memang ga fair. Privilege kalau dipakai buat hal benar kenapa tidak? Anak Owner BCA ga semuanya jadi Dirut, tp ada yg diangkat jadi Dirut, dan selama dia bisa kerja, masyarakat juga okay aja. Nyatanya harga saham BCA tetep naik terus",1,5,0,8,Positive,"[USERNAME] [USERNAME] This is called envy, boss, life is indeed not fair. If privilege is used for the right thing, why not? Not all of the children of the BCA Owner became CEOs, but some were appointed CEOs, and as long as they can work, the public is okay with it. In fact, BCA's stock price continues to rise"
Wed Feb 21 02:40:35 +0000 2024,Kinerja saham bank-bank besar seperti Himbara dan PT Bank Central Asia Tbk (BBCA) kian berkibar. [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Positive,The performance of shares of major banks such as Himbara and PT Bank Central Asia Tbk (BBCA) is increasingly soaring. [URL] [HASHTAG] [HASHTAG] [HASHTAG]
Wed Feb 21 02:26:05 +0000 2024,"IHSG Dibuka Melemah Jauhi Level ATH, Saham BBCA, GOTO hingga AMMN Tergelincir [URL]",0,0,0,0,Negative,"IHSG Opens Weaker Away From ATH Level, BBCA, GOTO to AMMN Shares Slip [URL]"
Wed Feb 21 02:06:35 +0000 2024,"Trading Idea Rabu (21/2/2024)📈 🚀 MEDC, MAPI, ADRO, BREN, ICBP, dan ARTO IHSG Technical View👀 IHSG ditutup naik 0.77% kemarin, dan disertai dengan net buy asing ~1.29 Triliun. Saham yang paling banyak dibeli asing adalah BBRI, TLKM, BBCA, BBNI, dan GOTO.",0,3,0,0,Positive,"Trading Idea Wednesday (21/2/2024)📈 🚀 MEDC, MAPI, ADRO, BREN, ICBP, and ARTO IHSG Technical View👀 IHSG closed up 0.77% yesterday, and was accompanied by a foreign net buy of ~1.29 trillion. The stocks most bought by foreigners were BBRI, TLKM, BBCA, BBNI, and GOTO."
Wed Feb 21 01:13:16 +0000 2024,"[USERNAME] [USERNAME] [USERNAME] bukannya sama aja ya, 5juta naik 2% di BCA atau BNGA kan juga sama-sama dapet 5juta 100 ribu bang?",0,1,0,0,Neutral,"[USERNAME] [USERNAME] [USERNAME] Isn't it the same, 5 million increases by 2% in BCA or BNGA, you both get 5 million 100 thousand, bro?"
Tue Feb 20 23:52:34 +0000 2024,Saham BCA (BBCA) tembus Rp 10.025 pada perdagangan 20 Februari 2024 kemarin [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Positive,"BCA (BBCA) shares broke through IDR 10,025 in trading on February 20, 2024 yesterday [URL] [HASHTAG] [HASHTAG] [HASHTAG]"
Tue Feb 20 19:07:29 +0000 2024,"A Tinggal beli saham bsi, bca, bri, emas 90kg, sisanya di puter di trading Bulan depan dah bisa generate $300.000",0,0,0,0,Positive,"A Just buy BSI, BCA, BRI shares, 90kg of gold, the rest can be invested in trading. Next month you can generate $300,000."
Tue Feb 20 16:30:20 +0000 2024,gw gangerti main saham tp bbca skrg 10rb anjrit nyesel cm beli dikit,0,0,0,0,Positive,gw gangerti play shares but bbca now 10 billion chain successful cm buy little
Tue Feb 20 16:07:53 +0000 2024,Menurut gue harga saham BBCA gila 😭😭😭😭,0,0,0,0,Negative,I think the BBCA share price is crazy 😭😭😭😭
Tue Feb 20 14:06:25 +0000 2024,[USERNAME] saham bca mnurun kah😞,0,1,0,0,Negative,[USERNAME] are BCA shares going down?
Tue Feb 20 11:55:12 +0000 2024,Fantastis! Biaya Sekolah SMA Binus Serpong Setara 10100 Lembar Saham BBCA [URL],2,0,22,26,Neutral,Fantastic! Binus Serpong High School Fees Equivalent to 10100 BBCA Shares [URL]
Tue Feb 20 04:35:41 +0000 2024,"[USERNAME] Perbankan ajj nder. Bbri, bbca, bmri, bbni, buat mengurangi culture shock volatilitas nya",0,0,0,1,Positive,"[USERNAME] Banking under. Bbri, bbca, bmri, bbni, to reduce the volatility of culture shock"
Tue Feb 20 02:48:23 +0000 2024,Pengen juga nanti di umur segitu kalau gabut mau beli seluruh saham BCA dehh,0,0,0,0,Positive,I also want to be that age when I'm bored and buy all the BCA shares
Tue Feb 20 02:38:59 +0000 2024,BBCA. Contoh bisnis bagus. EPS nya naik dari waktu ke waktu. Dalam 4 tahun eps nya tumbuh hampir 100 persen! 2020 220 2021 255 2022 330 2023 395,0,0,0,0,Positive,BBCA. Good business example. Its EPS increases over time. In 4 years its EPS has grown almost 100 percent! 2020 220 2021 255 2022 330 2023 395
Mon Feb 19 15:40:18 +0000 2024,Tergoda saham bbca/bbri. Gpp kali yaaa beli 1 atau 2 lot aja🙈,0,0,0,0,Positive,"Tempted by BBCA/BBR shares. It's okay, just buy 1 or 2 lots🙈"
Mon Feb 19 12:11:29 +0000 2024,"ini dia tujuan hidup lainnya, punya 1000 lot saham BBCA~",0,0,0,0,Positive,"This is another life goal, to have 1000 lots of BBCA shares~"
Mon Feb 19 11:47:26 +0000 2024,"[USERNAME] Didalamnye ade sertifikat tanah dan lembar saham BBCA, sayang kalau mau di lepas.",0,1,0,0,Positive,"[USERNAME] Inside there is a land certificate and BBCA share certificates, it would be a shame if they were removed."
Mon Feb 19 10:06:14 +0000 2024,"Efek Quick Count Pilpres 2024 Mereda, IHSG Tinggalkan 7.300 Tertekan Saham BBCA cs [URL]",0,0,0,1,Negative,"2024 Presidential Election Quick Count Effect Eases, IHSG Leaves 7,300 Pressured by BBCA Shares et al [URL]"
Mon Feb 19 08:41:34 +0000 2024,[USERNAME] mw maling saham BCA,0,0,0,0,Positive,[USERNAME] wrong BCA share
Mon Feb 19 07:53:49 +0000 2024,"[USERNAME] [USERNAME] Kak, berarti sebaiknya naruh sahamnya di perbankan sprti bri, bni, mandiri, bca gtu ya kak?",0,0,0,0,Neutral,"[USERNAME] [USERNAME] Sis, does that mean it's better to put your shares in banks like BRI, BNI, Mandiri, BCA, right, sis?"
Mon Feb 19 06:59:47 +0000 2024,"[USERNAME] Horeeee, minta saham bbca",0,1,0,0,Positive,"[USERNAME] Hooray, ask for BBCA shares"
Mon Feb 19 06:30:34 +0000 2024,"[USERNAME] BMRI, nder... dividennya gede kalo dibanding BBCA. kalo mau BMRI tunggu retracement dulu dikit dari ATHnya di 7375. nanti coba averaging aja kalo ada tambahan uang.. opsi lain BBRI",0,0,0,5,Positive,"[USERNAME] BMRI, nder... the dividends are big compared to BBCA. If you want BMRI, wait for a little retracement from the ATH at 7375. Then just try averaging if you have extra money... another option is BBRI"
Mon Feb 19 04:30:09 +0000 2024,[USERNAME] BNGA bagus. Klo beli BCA cuma dpt 1 lot doang,0,0,0,0,Positive,"[USERNAME] BNGA is good. If you buy BCA, you only get 1 lot"
Mon Feb 19 03:32:21 +0000 2024,Nyolong saham BBCA 100%,0,0,0,0,Positive,Steal 100% of BBCA shares
Mon Feb 19 03:10:17 +0000 2024,"[USERNAME] bbca dong, saham no 1 di indonesia, tapi kalo kemahalan mending beli bbri, bank bumn dng jumlah cabang dan layanan ATM terbanyak di Indonesia",0,0,0,5,Positive,"[USERNAME] BBCA, the number 1 stock in Indonesia, but if it's too expensive, it's better to buy BBRI, a state-owned bank with the largest number of branches and ATM services in Indonesia"
Mon Feb 19 02:55:05 +0000 2024,shm! Ada uang 1jt mending masuk BBCA/BMRI/BBRI/BNGA?,4,40,1,75,Neutral,"shm! If you have 1 million, it's better to go to BBCA/BMRI/BBRI/BNGA?"
Mon Feb 19 01:48:23 +0000 2024,"Trading Idea Senin(19/2/2024)📈 🚀 BBRI, BREN, CUAN, ADRO, BFIN, dan INCO IHSG Technical View👀 IHSG ditutup naik 0.44% kemarin, dan disertai dengan net buy asing ~1.5 Triliun. Saham yang paling banyak dibeli asing adalah BBCA, TLKM, BBRI, BMRI dan ASII.",0,1,0,3,Positive,"Trading Idea Monday (2/19/2024)📈 🚀 BBRI, BREN, CUAN, ADRO, BFIN, and INCO IHSG Technical View👀 IHSG closed up 0.44% yesterday, and was accompanied by a foreign net buy of ~1.5 trillion. The stocks most bought by foreigners were BBCA, TLKM, BBRI, BMRI and ASII."
Mon Feb 19 00:30:25 +0000 2024,Akum jumbo big banks with all time high baru 🥰 saham bank jagoan ku 👇 Jangan lupa ada promo referal Bluechip dapat saham [HASHTAG] hingga [HASHTAG] loh! [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL],0,0,0,0,Positive,"I'm a big jumbo bank with all time highs 🥰 my favorite bank stocks 👇 Don't forget there's a Bluechip referral promo, you can get shares [HASHTAG] up to [HASHTAG]! [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Sun Feb 18 12:23:54 +0000 2024,[USERNAME] Dibeliin saham BCA kak 10 lot aja ga usah byk2,0,1,0,0,Positive,"[USERNAME] Buy BCA shares, bro, just 10 lots, no need for a lot"
Sun Feb 18 08:13:07 +0000 2024,"Gov bonds yg rate-nya fix emang good investment sih, tapi kalo gw lebih suka ke reksadananya sambil nungguin stock market crash lagi kyk pas covid kemarin. Begitu market crash, cabut reksadana trs switch ke saham, borong bbca, bbri, bmri wkwk 😂",0,0,0,2,Positive,"Fixed rate government bonds are indeed a good investment, but I prefer mutual funds while waiting for the stock market to crash again like during the Covid pandemic. Once the market crashes, withdraw mutual funds and switch to stocks, buy up BBCA, BBRI, BMRI lol 😂"
Sun Feb 18 06:27:34 +0000 2024,"[USERNAME] saran aja ke Obligasi FR, SBN atau saham blue chip kaya BBCA BBRI BMRI, itu semua tergantung profil resiko njenengan mas.",0,0,0,0,Neutral,"[USERNAME] just suggest FR Bonds, SBN or blue chip stocks like BBCA BBRI BMRI, it all depends on your risk profile, bro."
Sun Feb 18 05:08:54 +0000 2024,asem lambung gua naik kyak saham bca,0,0,0,0,Positive,My stomach acid is rising like BCA shares
Sun Feb 18 05:06:22 +0000 2024,"laba tahunan 2024 harus naik &amp dividen lebih gede, mandat investor $bbca! Shm! [URL]",0,3,0,11,Positive,"2024 annual profit must increase & dividends bigger, $bbca investor mandate! Shm! [URL]"
Sun Feb 18 03:45:01 +0000 2024,"[USERNAME] - yang low risk aman banget better beli ORI di bibit app - medium risk nunggu ada kebakaran market indonesia terus beli saham BBCA/BBRI di bottom - high risk diputer buat jual beli mobil second, value propositionnya bekas dipakai gubernur otomatif",0,2,0,1,Neutral,"[USERNAME] - low risk is really safe, it's better to buy ORI on the bibit app - medium risk is waiting for the Indonesian market to catch fire and then buy BBCA/BBRI shares at the bottom - high risk is used to buy and sell used cars, the value proposition is used by the governor's automatic car"
Sun Feb 18 01:24:26 +0000 2024,"[USERNAME] [USERNAME] Saham juga haram kalau enggak analisa terlebih dahulu, jatuhnya spekulasi (gharar) Udah spekulasi terus DCA saham BBCA BBRI",0,1,0,0,Neutral,"[USERNAME] [USERNAME] Shares are also haram if you don't analyze them first, they fall into speculation (gharar). After speculating, you can DCA BBCA BBRI shares."
Sat Feb 17 13:45:25 +0000 2024,"[USERNAME] [USERNAME] bener,, gua pnya saham 18% di bca soalnya",0,1,0,0,Positive,"[USERNAME] [USERNAME] That's right, I have 18% shares in BCA, you know."
Sat Feb 17 11:13:33 +0000 2024,Lo Kheng Hong menilai BCA (BBCA) adalah wonderful company lantaran dalam 23 tahun sahamnya terus melambung [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,3,Positive,Lo Kheng Hong considers BCA (BBCA) to be a wonderful company because in 23 years its shares have continued to soar [URL] [HASHTAG] [HASHTAG] [HASHTAG]
Sat Feb 17 10:03:17 +0000 2024,[USERNAME] kalo aku taruh di tmrw aku dposit in setahun. atau ga beli saham bbca atau itmg mayan wkwkw nariknya gampang pokoknya seblm 2mgg beli tiket atau pake uangnya tarik aja,0,0,0,0,Positive,"[USERNAME] if I put it in my TMRW I will deposit it for a year. or not buying BBCA or ITMG shares is quite good, hahaha, it's easy to withdraw, just buy a ticket or use the money before 2 weeks, just withdraw it"
Sat Feb 17 05:38:05 +0000 2024,"Investor Asing Getol Borong Saham BBRI, BMRI &amp BBCA saat Pilpres 2024 [URL]",0,0,0,0,Positive,"Foreign Investors Are Enthusiastically Buying Up BBRI, BMRI & BBCA Shares During the 2024 Presidential Election [URL]"
Sat Feb 17 05:28:36 +0000 2024,"[USERNAME] 1,5 buat budget makan kenyang deh. 1,5 buat dihabisin dijudi. Buat beliin saham BCA mah dah pasti cuan.",0,0,0,0,Positive,[USERNAME] 1.5 is enough to eat on a budget. 1.5 is enough to gamble. Buying BCA shares is definitely worth it.
Sat Feb 17 04:46:36 +0000 2024,"liat akun salah satu influencer saham, dia DCA saham BBCA tiap bulan dengan konsisten udah return 33% selama 3 tahun bisa nih ditiru? secara masih bingung bingung buat nabung biaya pendidikan anak uwe yang banyak ini lets try boleh lah ya ✨",0,0,0,0,Positive,"see the account of one of the stock influencers, he DCA BBCA shares every month consistently has returned 33% for 3 years, can this be imitated? because I'm still confused about saving for my child's education costs, this is a lot, let's try, okay ✨"
Sat Feb 17 03:15:15 +0000 2024,"dalam 1 taon pergerakan rasio portofolio warteg saham BY JO ot B, neh: 16 Februari 2024 atas 17 Februari 2023: ternyata THS dari 15 Saham yang diinves, hanya 6 Saham yang bertahan NAEK: bbca, bbri, byan, mapi, midi, n IMAS: tapi tetap CUTE positif pada warteg per tgl 16 Feb 2024: [URL]",0,0,0,0,Neutral,"in 1 year the movement of the ratio of the warteg stock portfolio BY JO ot B, neh: February 16, 2024 to February 17, 2023: it turns out that THS from 15 invested stocks, only 6 stocks remained NAEK: bbca, bbri, byan, mapi, midi, n IMAS: but still CUTE positive on warteg as of February 16, 2024: [URL]"
Sat Feb 17 03:11:28 +0000 2024,"💚 aku punya budget nabung 5jt tiap bulannya, aku lg mau nabung 1 lot saham bca tiap bulan, sisanya enak ditabung kemana lagi ya? udah ada dana darurat 6x pengeluaran jd udh ga mikirin itu",0,1,1,1,Positive,"💚 I have a budget of saving 5 million every month, I want to save 1 lot of BCA shares every month, where else can I save the rest? I already have an emergency fund of 6 times my expenses so I don't think about it anymore"
Sat Feb 17 01:41:50 +0000 2024,"[USERNAME] BBRI hanya ada RUPS online, jika punya saham scriptless. Tidak bisa datang ke RUPS offline. Antara BBCA atau BMRI, lebih baik datang ke RUPS BMRI.",0,0,0,0,Neutral,"[USERNAME] BBRI only has online GMS, if you have scriptless shares. Cannot come to offline GMS. Between BBCA or BMRI, it is better to come to BMRI GMS."
Fri Feb 16 12:48:04 +0000 2024,Shm! Guys yg pernah ikut RUPS $BBRI $BBCA $BMRI souvenirnya bagusan yang mana? Wkwkw jujur cuma bisa ikut salah satu tp masih galau mau ikut mana,0,7,0,13,Neutral,"Shm! Guys who have attended the $BBRI $BBCA $BMRI GMS, which souvenir is better? Hahaha honestly I can only attend one but I'm still confused about which one to attend"
Fri Feb 16 10:16:31 +0000 2024,"Spek anak papi i"" bgt ini mah, naik alphard ya itu? Minimal kalo mau deketin deline punya saham BBCA dulu sih ges 100 lot minimal""",0,0,0,0,Positive,"""This is the spec of my father's son, is he riding an Alphard? At least if you want to get close to Deline, you should buy at least 100 lots of BBCA shares first."""
Fri Feb 16 09:49:28 +0000 2024,Saham BCA 10K sob,0,4,1,28,Positive,"BCA shares 10K, bro"
Fri Feb 16 07:36:35 +0000 2024,"[USERNAME] Dulu gw semua nya nder + bbca juga Tapi sekarang cukup bmri, menurutku growth nya bmri lumayan cepet + dividennya jug lebih gede dari yang lain",0,0,0,0,Positive,"[USERNAME] In the past, I was all nder + bbca too. But now I'm quite into BMRI. In my opinion, BMRI's growth is quite fast + its dividends are also bigger than the others."
Fri Feb 16 06:13:12 +0000 2024,"Buat yang mau beli saham BBCA, bisa langsung beli di Stockbit ya! Download Stockbit di: [URL]",0,1,0,1,Neutral,"For those who want to buy BBCA shares, you can buy them directly at Stockbit! Download Stockbit at: [URL]"
Fri Feb 16 05:49:35 +0000 2024,Konglomerat Anthoni Salim masih tercatat sebagai salah satu pemegang saham PT Bank Central Asia Tbk (BBCA) atau BCA [URL] [HASHTAG] [HASHTAG] [HASHTAG],0,0,0,0,Neutral,Conglomerate Anthoni Salim is still listed as one of the shareholders of PT Bank Central Asia Tbk (BBCA) or BCA [URL] [HASHTAG] [HASHTAG] [HASHTAG]
Fri Feb 16 05:06:31 +0000 2024,"[USERNAME] [USERNAME] Oiya mas, mau nanya. Saya punya 1 lot aja sih BBCA. Avg 9150 itu. Baiknya pas ex date itu saya jual atau hold aja ya? Terimakasih",0,1,0,0,Neutral,"[USERNAME] [USERNAME] Oh yeah bro, I want to ask. I only have 1 lot of BBCA. The average is 9150. Should I sell it on the ex date or just hold it? Thank you"
Fri Feb 16 04:08:46 +0000 2024,"[USERNAME] Bisa untuk dicoba kalau investasi jangka panjang… nabung saham bbca dan bbri, coba dihitung aj perkembangan harga dan devidennya… harusnya aman dan menguntungkan kalau sifatnya investasi….",0,1,0,0,Positive,"[USERNAME] You can try it if it's a long-term investment... save BBCA and BBRI shares, try calculating the price development and dividends... it should be safe and profitable if it's an investment..."
Fri Feb 16 04:00:38 +0000 2024,"Ga bakal aku jual jg si tapi, ambis punya saham BCA banyak soalnya🥰",0,0,0,0,Positive,"I won't sell it either, but I really want to have a lot of BCA shares🥰"
Fri Feb 16 03:41:56 +0000 2024,"Salah satu contohnya, dia menyebutkan saham BBCA yang dalam rupiah terlihat naik tinggi tapi kalau dikonversi jadi dolar AS nggak begitu. Saham BBCA katanya nggak kemana-mana.",0,1,0,0,Negative,"One example, he mentioned BBCA shares which in rupiah seemed to rise high but when converted to US dollars it was not so. BBCA shares, he said, did not go anywhere."
Fri Feb 16 03:41:30 +0000 2024,"$BBCA tembus Rp10.000, jadi inget obrolan dengan seorang teman kalau dia takut investasi saham nanti uangnya tetep tergerus inflasi dan pelemahan kurs rupiah. [URL]",0,1,0,0,Negative,"$BBCA breaks through Rp10,000, reminds me of a conversation with a friend who was afraid that his stock investment would still be eroded by inflation and the weakening of the rupiah exchange rate. [URL]"
Fri Feb 16 03:12:44 +0000 2024,"Saham BCA naik, happy 🥹",0,0,0,0,Positive,"BCA shares rise, happy 🥹"
Fri Feb 16 02:56:46 +0000 2024,[USERNAME] [USERNAME] Bbca tanggal tercatat kapan,0,1,0,1,Neutral,[USERNAME] [USERNAME] Bbca date recorded when
Fri Feb 16 02:44:37 +0000 2024,Sell atau hold ya ini? Udh ketauan blm dividen Bbca brp? Kalo sell bagusnya kapan ya shm! [URL],2,12,0,10,Neutral,"Sell ​​or hold this? Have you found out how much Bbca's dividend is? If you sell, when is the best time to do it? [URL]"
Fri Feb 16 02:43:04 +0000 2024,"BBCA BMRI duo saham banking yang sungguh saya cintaaa, hampir 50% return dalam setahun ini kayanya 🤑🤑",0,0,0,0,Positive,"BBCA BMRI, two banking stocks that I really love, almost 50% return in a year I think 🤑🤑"
